ltable_ID,rtable_ID,Title,Developer,Publisher,Platform,Genre,ReleaseDate,lRating,rRating
a1315,b1322,Condemned 2: Bloodshot,Monolith Productions,Sega Europe|Sega|SEGA,PlayStation|Xbox,First-Person|Adventure|Survival|Action|Survival Horror|3D,2008-03-11,8.2,7.2
a1316,b1323,Condemned: Criminal Origins,Monolith Productions,Sega Europe|Sega,PC|Xbox,First-Person|Adventure|Survival|Action|Survival Horror|3D,2005-11-16,8.4,7.5
a1317,b1324,Conduit 2,High Voltage Software,Sega,Wii,First-person shooter|First-Person|Action|Shooter|3D,2011-04-19,7.7,6.8
a1319,b1326,Conflict: Denied Ops,Pivotal Games,Eidos Interactive|Mastertronic|E-Frontier|Spike|ak tronic|Sold Out Software,PlayStation|PC|Xbox,First-Person|Tactical shooter|Action|Shooter|3D,2008-02-08,5.1,5.6
a1321,b1327,Conflict: Desert Storm,Synergenix|SCi|Pivotal Games,Gotham Games|SCi|Square Enix|Sold Out Software|Kayak Interactive|Gathering|Capcom,PlayStation|Nintendo|PC|Xbox|Mobile,Shooter|Tactical|Third-Person|Action,2002-09-30,6.9,6.4
a1326,b1330,Conker: Live & Reloaded,Rare Ltd.|Rare,Microsoft Game Studios|Microsoft Studios,Xbox,Third-Person|Platformer|Adventure|Action|Shooter|3D,2005-06-21,8.7,8.1
a1327,b1331,Conker's Bad Fur Day,Rare Ltd.|Rare,Nintendo|Rare Ltd.|THQ|Rare,Nintendo|Other|PC|Xbox,Action|Platformer|3D|Platform,2001-03-04,9.3,8.3
a1332,b1333,Constantine,Bits Studios|SCi Games|Warner Bros. Interactive Entertainment,SCi|Marvelous|THQ|Warner Bros. Interactive Entertainment,PlayStation|PC|Xbox|Mobile,Action|Adventure,2005-02-14,7.3,6.8
a1333,b1334,Contact,Grasshopper Manufacture,PAL: Rising Star Games|JP: Marvelous Entertainment|Rising Star Games|NA: Atlus|Marvelous|ATLUS,Nintendo,Role-Playing,2006-10-19,7.8,6.4
a1336,b1339,Contra 4,WayForward Technologies|Inc.|Konami|Konami Mobile & Online|WayForward,Konami Mobile & Online|Inc.|Konami,Nintendo|Mobile,Action|2D|Run and gun|Platformer,2007-11-13,8.2,7.8
a1337,b1342,Contra III: The Alien Wars,Konami|TOSE,Konami,Nintendo|Wii,Platformer|Action|2D,1992-04-01,8.5,7.8
a1339,b1344,Contra: Shattered Soldier,KCET,Konami|SCEA,PlayStation,Action|Run and gun|Platformer|2D,2002-10-22,7.7,7.3
a1340,b1338,Contra,Backbone Entertainment|Konami|Inc.|Konami Mobile & Online|Ocean|Banana Development|Hamster,Konami|Inc.|Konami Mobile & Online|Ocean|Hamster,PlayStation|Commodore|Nintendo|Other|PC|Xbox|Mobile,Action|Platformer|2D,1987-01-01,8.4,8.2
a1341,b1345,Contract J.A.C.K.,Monolith Productions,VU Games,PC,First-person shooter|First-Person|Action|Shooter|3D,2003-11-11,6.3,5.0
a1342,b1348,Contrast,Compulsion Games,Focus Home Interactive|Zoo Corporation|NVIDIA|Compulsion Games,PlayStation|PC|Xbox|Mobile,Action|Platform|Puzzle,2013-11-15,6.7,6.8
a1346,b1352,Cooking Mama,Office Create,505 Games|Fujitsu|Majesco Games|Majesco Entertainment|Square Enix|Taito Corporation,Nintendo|Mobile,Simulation,2006-09-12,7.5,6.7
a1347,b1354,Cool Boarders 2,UEP Systems,SCEA|Studio Zan|UEP Systems|Sony Computer Entertainment|SCEE,PlayStation,Snowboarding/Skiing|Sports,1997-10-31,7.1,6.2
a1349,b1355,Cool Boarders 3,Idol Minds,UEP Systems|SCEE|SCEA|989 Studios,PlayStation,Snowboarding/Skiing|Sports,1998-09-30,6.7,6.8
a135,b194,Affordable Space Adventures,KnapNok Games,Nifflas' Games|KnapNok Games|Rainy Frog,Wii,Shoot-'Em-Up|Stealth|2D|Action|Puzzle,2015-04-09,7.8,7.6
a1353,b1361,Corpse Party: Book of Shadows,MAGES|Team GrisGris|5pb,XSEED Games|Xseed Games|5pb,PlayStation|PC|Mobile,Adventure|Survival|Action|Survival Horror|3D,2013-01-15,7.8,6.9
a1354,b1359,Corpse Party,Mages.|Team GrisGris|5pb,Xseed Games|Grindhouse|Mages.|XSEED|5pb|Digital Touch,PlayStation|Nintendo|Linux|PC|Mobile,Horror|Adventure|Survival|Action|3D,2011-11-22,8.2,7.8
a1358,b1366,Cosmic Star Heroine,Zeboyd Games,Zeboyd Games|Limited Run Games,PlayStation|PC|Xbox|Macintosh,Role-Playing,2015-12-31,7.2,8.1
a1359,b1369,Cossacks: European Wars,GSC Game World,Empire Interactive|Strategy First|GSC Game World,PC,Real-Time|Real-Time Strategy|Strategy,2001-04-14,8.0,6.5
a1363,b1371,Costume Quest 2,Double Fine Productions,Majesco Games|Majesco|Midnight City,PlayStation|Linux|Macintosh|Wii|PC|Xbox,Role-Playing,2014-10-07,7.4,7.2
a1364,b1370,Costume Quest,Double Fine Productions,Double Fine Productions|Nordic Games Publishing|THQ,PlayStation|Linux|Macintosh|PC|Xbox|Mobile,Action|Adventure|Role-Playing,2010-10-19,7.8,7.5
a1366,b1376,Counter-Strike: Condition Zero,Gearbox Software|Valve Corporation|Ritual Entertainment|Turtle Rock Studios,Valve Corporation|Sierra Entertainment|VU Games|Valve Software|Capcom,Linux|PC|Macintosh,Third-Person|First-Person|Real-Time|Battle Arena|Multidirectional|Action|Shooter|3D,2004-01-03,7.4,7.2
a1367,b1378,Counter-Strike: Global Offensive,Valve Corporation|Valve Software|Hidden Path Entertainment,CyberFront|Valve Corporation|Valve Software,PlayStation|Linux|Macintosh|PC|Xbox,First-Person|Action|Tactical|Shooter,2012-08-21,7.9,8.0
a1368,b1375,Counter-Strike,The Counter-Strike Team|Valve Corporation|Valve Software,Sierra Entertainment|Valve Corporation|Microsoft Game Studios|Valve Software,Xbox|Linux|PC|Macintosh,First-person shooter|First-Person|Tactical|Action|Shooter,2000-11-08,8.3,8.5
a1369,b1374,CounterSpy,Dynamighty,SCEA|SCEI|SCEE|SCE Australia,PlayStation|Mobile,Action|Scrolling|Stealth,2014-08-19,6.8,6.9
a137,b196,Afro Samurai,Namco Bandai Games,Surge|Namco Bandai Games|Atari SA,PlayStation|Xbox,Beat-'Em-Up|Action|2D,2009-01-27,7.3,6.6
a1372,b1382,Crackdown 2,Ruffian Games,Microsoft Game Studios,Xbox,Third-Person|Adventure|Sandbox|Action|Shooter,2010-07-06,7.3,6.2
a1374,b1386,Crash Bandicoot 2: Cortex Strikes Back,Naughty Dog,Sony Computer Entertainment|SCEE|SCEA|SCEI,Other|PlayStation,Third-Person|Platformer|Platform|Action|3D,1997-11-05,8.6,8.3
a1375,b1387,Crash Bandicoot 2: N-Tranced,Vicarious Visions,Universal Interactive|Konami|Universal Interactive Studios|Konami (Japan),Nintendo,Action|Platformer|2D|Platform,2003-01-07,7.7,6.0
a1376,b1388,Crash Bandicoot 3: Warped,Naughty Dog,SCEE|SCEA|SCEI|Universal Interactive Studios,Other|PlayStation,Action|Platformer|3D|Platform,1998-10-31,8.9,8.5
a1377,b1389,Crash Bandicoot N. Sane Trilogy,Vicarious Visions,Sony Interactive Entertainment|Activision,Nintendo|PlayStation|PC|Xbox,Third-Person|Compilation|Platform,2017-06-30,8.5,8.3
a1378,b1390,Crash Bandicoot Purple: Ripto's Rampage,Vicarious Visions,VU Games|Vivendi Universal Games,Nintendo,Action|Platformer|2D|Platform,2004-06-03,7.5,6.2
a1379,b1391,Crash Bandicoot: The Huge Adventure,Vicarious Visions,JP: Konami|Universal Interactive|Konami|Universal Interactive Studios,Nintendo,Action|Platformer|2D|Platform,2002-02-25,7.6,6.2
a1380,b1392,Crash Bandicoot: The Wrath of Cortex,Traveller's Tales,JP: Konami|Universal Interactive|Konami|VU Games|Universal Interactive Studios,Nintendo|PlayStation|Xbox,Action|Platformer|3D|Platform,2001-11-01,7.0,6.9
a1381,b1385,Crash Bandicoot,Naughty Dog,SCEA|SCEI|Universal Interactive Studios|Sony Computer Entertainment|SCEE,Other|PlayStation,Action|Platformer|3D|Platform,1996-08-31,8.0,7.5
a1382,b1393,Crash Bash,Cerny Games|Eurocom Entertainment Software|Eurocom,SCEE|SCEA|SCEI|Universal Interactive Studios,PlayStation,Party/Minigame|Party,2000-11-07,7.5,7.1
a1385,b1394,Crash: Mind over Mutant,Virtuos (PSP)|Radical Entertainment (PS2|Virtuos|Wii)|Radical Entertainment|TOSE (Nintendo DS)|TOSE|Xbox 360,Sierra Entertainment|Activision,Nintendo|PlayStation|Wii|Xbox,Action-adventure|Action|Platformer|3D,2008-10-07,6.1,6.0
a1387,b1395,Crash Nitro Kart,I-Play|VU Games|Vicarious Visions,Universal Interactive|Konami|VU Games|Universal Interactive Studios|I-Play|Nokia,Nintendo|PlayStation|Xbox|Mobile,Driving/Racing|Arcade|Racing,2003-11-11,7.3,6.7
a1388,b1400,Crash of the Titans,Devalley Entertainment|SuperVillain Studios|Radical Entertainment (PS2/Wii/360)|SuperVillain Studios (PSP)|Amaze Entertainment (GBA/DS)|Radical Entertainment|Amaze Entertainment,Sierra Entertainment|Activision|Vivendi Universal Games Mobile,PlayStation|Nintendo|Wii|Xbox|Mobile,Action|Platform,2007-10-04,7.0,5.9
a1389,b1396,Crash Tag Team Racing,Radical Entertainment,Sierra Entertainment|VU Games,Nintendo|PlayStation|Xbox,Driving/Racing|Arcade|Racing|Platform,2005-10-19,7.8,6.4
a139,b198,After Burner Climax,Sega-AM2|Sega AM2|Sega,Sega,Other|PlayStation|Xbox|Mobile,Arcade/Shoot 'em up|Simulation|Flight,2006-11-01,7.9,7.6
a1390,b1397,Crash Team Racing,Naughty Dog,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Driving/Racing|Arcade,1999-10-19,8.9,8.6
a1391,b1399,Crash Twinsanity,Traveller's Tales Oxford Studio|Traveller's Tales,VU Games|Vivendi Universal Games,PlayStation|Xbox,Action|Platformer|3D|Platform,2004-09-21,7.6,7.1
a1392,b1401,Crashday,Moonbyte Studios|Replay Studios|Moonbyte Games,ValuSoft|Sold Out Software|Atari|Atari SA,PC,Driving/Racing|Arcade|Racing,2006-12-20,7.5,6.8
a1394,b1407,Crazy Machines: The Wacky Contraptions Game,Fakt Software|FAKT Software,LLC|Viva Media,PC|Macintosh,Puzzle,2005-10-01,8.0,6.0
a1396,b1410,Crazy Taxi 2,Hitmaker,Sega,Sega,Arcade|Action|Driving/Racing|Racing,2001-05-28,8.2,7.6
a1397,b1411,Crazy Taxi 3: High Roller,Sega|Hitmaker,Empire Interactive|Sega,Other|PC|Xbox,Driving/Racing|Action|Arcade|Racing,2002-07-24,7.2,7.2
a1399,b1409,Crazy Taxi,Electronic Arts Nederland BV|Sega|EA Mobile|Hitmaker|Sega Studios|Hitmaker Strangelite (PC)|Acclaim Studios Cheltenham|Shanghai (PlayStation 3|Xbox 360),Sega Europe|Electronic Arts Nederland BV|SCEI|Sega|EA Mobile|Activision Value|Activision|Acclaim,PlayStation|Sega|Nintendo|Other|PC|Xbox|Mobile,Driving/Racing|Sandbox|Arcade|Racing|Action,1999-01-01,7.5,7.0
a140,b199,After Burner II,Weebee Games|Bits Laboratory|Sega Mobile|Sega|Sims|Sega-AM2|Sega AM2|M2|Rutubo Games,SunSoft|Sega Mobile|Sega|NEC Interchannel|Dempa Shinbunsha|Tec Toy,PlayStation|Sega|Commodore|Nintendo|Other|PC|Mobile,Action|2D|Shoot 'em Up|Shoot-'Em-Up,1987-01-01,7.8,6.8
a1407,b6057,Sherlock Holmes: Crimes and Punishments,Frogwares,Focus Home Interactive,PlayStation|PC|Xbox,Action|Third-Person|Adventure|On-Rails,2014-09-29,7.9,7.5
a1409,b1417,Criminal Girls: Invite Only,Image Epoch,NIS America|Nippon Ichi Software,PlayStation|PC,Role-Playing,2015-02-03,7.2,7.6
a1410,b1418,Crimson Alliance,Certain Affinity,Microsoft Studios|Certain Affinity,Xbox,Action|Adventure|Role-Playing,2011-09-07,7.1,6.8
a1411,b1419,Crimson Dragon,Grounding Inc|Grounding Inc.,Microsoft Game Studios|Microsoft Studios,Xbox,Action|On-Rails|Shooter|3D,2013-11-22,6.0,5.4
a1412,b1420,Crimson Gem Saga,Ltd.|Nate Games|IronNos Co.|IRONNOS Sofftware,Nate Games|NateGames(iOS)|Sega|Ntreev Soft|Atlus(PSP)|ATLUS,PlayStation|Mobile,Role-Playing,2009-05-26,7.2,6.7
a1415,b1422,Crimson Skies: High Road to Revenge,FASA Studio|FASA Interactive,Microsoft Game Studios,Xbox,Flight Combat|Flight|Simulation|Arcade|Action,2003-10-21,8.5,7.9
a1418,b1426,Crisis Core: Final Fantasy VII,Square Enix,Square Enix,Other|PlayStation|PC,Action|Role-Playing,2008-03-24,9.1,8.2
a142,b200,Afterfall: InSanity,Nicolas Intoxicate|Intoxicate Studios,Nicolas Intoxicate|Nicolas Entertainment Group|The Games Company|1C,PC,Shooter|Third-Person|Adventure|Survival|Action|Survival Horror|3D,2011-11-25,6.1,5.4
a1421,b1429,Croc 2,Argonaut Games|Natsume|Argonaut Software,Electronic Arts|Fox Interactive|Koei,PlayStation|PC,Action|Platformer|3D|Platform,1999-06-30,6.7,6.8
a1422,b1430,Croc: Legend of the Gobbos,Argonaut Games|Argonaut Software,MediaQuest|Electronic Arts|Tec Toy|Fox Interactive,PlayStation|PC|Sega,Action|3D Platformer|Platformer|3D,1997-09-29,7.0,7.0
a1427,b1438,Cruis'n USA,Midway|Midway Games|Williams,Nintendo|Midway|Playtronic,Nintendo|Other,Arcade|Driving/Racing|Racing,1994-11-01,7.1,6.7
a1428,b1439,Cruis'n World,Eurocom (Nintendo 64)|Midway|Midway Games|Eurocom Entertainment Software,Nintendo|Midway|Midway Games,Nintendo|Other,Driving/Racing|Arcade|Racing,1996-01-01,7.3,6.4
a1430,b1440,Crusader Kings II,Paradox Development Studio|Paradox Interactive,Paradox Development Studio|CyberFront|Paradox Interactive,Linux|PC|Macintosh,Real-Time|Real-Time Strategy|Strategy,2012-02-14,8.2,8.6
a1433,b1441,Crusader: No Remorse,Origin|Realtime Associates|Origin Systems,Origin|Tec Toy|Electronic Arts,PlayStation|PC|Sega,Action,1995-08-31,8.4,7.3
a1434,b1443,Crusaders of Might and Magic,The 3DO Company|3DO,The 3DO Company|3DO,PlayStation|PC,Action RPG|Action|Role-Playing,1999-11-30,6.5,4.6
a144,b202,Again: Interactive Crime Novel,Cing,Tecmo,Nintendo,Adventure,2010-04-02,6.4,5.6
a1440,b1447,Cryostasis: The Sleep of Reason,Action Forms|Action Forms Ltd.,Zoo Corporation|Aspyr|1C Company|505 Games|1C,PC,First-Person|Action|Survival Horror|Shooter|3D,2009-04-24,7.3,7.1
a1443,b1451,Crysis 2,Crytek Frankfurt|Crytek UK|Crytek|Electronic Arts,EA Games|Electronic Arts,PlayStation|PC|Xbox,First-Person|Shooter|3D|Action,2011-03-22,8.3,7.5
a1444,b1452,Crysis 3,Crytek Frankfurt|Crytek|Crytek UK,EA Games|Electronic Arts,PlayStation|PC|Xbox,First-Person|Action|Shooter|3D,2013-02-19,7.5,7.3
a1445,b1453,Crysis Warhead,Crytek Budapest|Crytek,Electronic Arts,PC,First-Person|Action|Shooter|3D,2008-09-16,8.6,7.7
a1445,b1454,Crysis Warhead,Crytek,Crytek|Electronic Arts,PC,First-Person|Action|Shooter|3D,2008-09-16,8.6,6.5
a1446,b1450,Crysis,Crytek Frankfurt|Crytek,EA Games|Electronic Arts,PlayStation|PC|Xbox,First-Person|Action|Shooter|3D,2007-11-13,8.8,7.9
a1447,b1456,Crystal Defenders,Square Enix|MSF/Winds|Namco Networks America|TOSE,Square Enix|Namco Networks America,PlayStation|Wii|Xbox|Mobile,Tower Defense|Simulation,2008-12-17,7.2,5.8
a1450,b1457,Crystalis,SNK (NES) / Nintendo|Software Technology (Game Boy Color)|Nintendo Software Technology|SNK,Nintendo|SNK (NES)|Nintendo (Game Boy Color)|SNK,Nintendo,Action RPG|Action|Action-adventure|Role-Playing,1990-07-01,8.8,7.3
a1454,b1022,CSI: Crime Scene Investigation,369 Interactive (PC|Xbox)|EPCConnect|369 Interactive|Aspyr (Mac),Ubisoft|Aspyr,PC|Xbox|Macintosh,First-Person|Adventure|3D,2003-03-26,6.6,6.3
a146,b203,Agatha Christie: And Then There Were None,AWE Productions|AWE Games,The Adventure Company,Wii|PC,Third-Person|3D|Adventure,2005-10-30,7.1,6.4
a1463,b1464,Cuboid,Tik Games|LLC|Creat Studios,TikGames &amp; Creat Studios|Tik Games|LLC|HeroCraft|Creat Studios,PlayStation|Mobile,Puzzle,2009-01-08,7.6,7.0
a1466,b1466,Culpa Innata,Momentum DMT,Strategy First,PC,Third-Person|3D|Adventure,2007-11-02,7.0,7.1
a1469,b1467,Cuphead,Studio MDHR,Studio MDHR,PC|Xbox,Action|2D|Platformer|Side,2017-09-29,8.6,9.0
a1473,b1471,Cursed Mountain,Deep Silver Vienna|Deep Silver|Sproing Interactive Media,Deep Silver|Koch Media,Wii|PC,Adventure|Survival|Action|Survival Horror|3D,2009-08-25,7.0,6.3
a1474,b1473,Custom Robo Arena,Noise|Noise Inc.,Nintendo,Nintendo,Fighting|Action|Action RPG|3D,2007-03-19,8.5,8.2
a1475,b1472,Custom Robo,Nintendo|Noise|Noise Inc.,Nintendo,Nintendo,Fighting|Action|3D|Action role-playing,2004-05-10,7.9,8.1
a1476,b1474,Cut the Rope,ZeptoLab,ZeptoLab|Chillingo|Chillingo Ltd,Nintendo|PC|Mobile,Puzzle,2010-10-05,8.0,7.6
a148,b204,Agatha Christie: Murder on the Orient Express,AWE Productions|AWE Games,The Adventure Company|Neogames|DreamCatcher Interactive,PC,Third-Person|3D|Adventure,2006-11-21,7.4,5.3
a1487,b1478,Cybernator,NCS|NCS Corp,NCS|Konami|Hudson|Palcom,Nintendo,Shoot-'Em-Up|2D|Platform|Action|Shooter,1993-04-01,7.9,7.0
a149,b206,Age of Booty,Certain Affinity,Capcom,PlayStation|PC|Xbox,Real-Time|Strategy,2008-10-15,7.4,6.9
a1492,b1479,D,WARP,Tec Toy|Night Dive Studios|Sanyei Shobou|Acclaim Japan|Acclaim Entertainment|Acclaim|WARP|Panasonic,PlayStation|Sega|Linux|Macintosh|Other|PC,First-Person|Adventure|Survival|Survival Horror|Puzzle,1995-01-01,7.1,6.3
a1495,b1480,D4: Dark Dreams Don't Die,Access Games,Microsoft Game Studios|Playism|Active Gaming Media Inc.|Microsoft Studios,PC|Xbox,Action|Adventure,2014-09-19,5.9,7.4
a150,b207,Age of Conan: Hyborian Adventures,Funcom,ak tronic|Eidos Interactive|SCi|Funcom,PC,Role-Playing|Massively Multiplayer|MMO,2008-05-20,7.7,7.5
a1500,b1498,Damnation,Blue Omega Entertainment|Blue Omega,Codemasters,PlayStation|PC|Xbox,Third-Person|Third-Person Shooter|Action|Shooter|3D,2009-05-22,4.2,4.5
a1501,b1501,Dance Central 2,Harmonix Music Systems,Microsoft Game Studios|Harmonix Music Systems,Xbox,Music|Exercise|Music/Rhythm|Rhythm,2011-10-25,8.4,8.5
a1504,b1500,Dance Central,Harmonix Music Systems,MTV Games|Microsoft Game Studios,Xbox,Music|Exercise|Music/Rhythm|Rhythm,2010-11-04,8.1,8.0
a1506,b1503,Dance Dance Revolution Extreme 2,Konami Computer Entertainment Hawaii|Konami,Konami,PlayStation,Music|Exercise|Music/Rhythm,2005-09-27,8.4,6.8
a1507,b1502,Dance Dance Revolution Extreme,KCET|Konami|Konami Computer Entertainment Tokyo,Konami,Other|PlayStation,Music|Exercise|Music/Rhythm,2004-09-21,8.3,7.7
a151,b215,Age of Empires II: The Age of Kings,Ensemble Studios|Westlake Interactive|In-Fusio|Hidden Path Entertainment|SkyBox Labs,Microsoft Game Studios|Konami|Bold Games|In-Fusio|Hidden Path Entertainment|Mac)|Konami (PS2)|Microsoft (Win,Mobile|PlayStation|PC|Macintosh,Real-Time|Real-time strategy|Strategy,1999-09-30,8.9,8.7
a1510,b1504,Dance Dance Revolution: Mario Mix,Konami,Nintendo,Nintendo,Music/Rhythm,2005-10-24,8.1,7.3
a152,b209,Age of Empires III,Ensemble Studios|Destineer|Big Huge Games|Macsoft (Ported Game &amp; Updates)|Robot Entertainment (Updates)|Ensemble Studios (Original)|Glu Mobile,Microsoft Game Studios (PC)|Microsoft Game Studios|MacSoft|Glu Mobile|Macsoft &amp; Destineer (Mac),Macintosh|PC|Mobile,Real-Time|Real-time strategy|Strategy,2005-10-18,8.4,7.9
a1524,b1511,Danganronpa: Trigger Happy Havoc,Abstraction Games|Spike Chunsoft|Spike,Spike Chunsoft|NIS America|Spike,PlayStation|Linux|Macintosh|Other|PC|Mobile,First-Person|Point-and-Click|Adventure|Visual Novel,2014-02-11,8.7,8.6
a1525,b1508,Danganronpa 2: Goodbye Despair,Abstraction Games|Spike Chunsoft|Spike,Spike Chunsoft|NIS America,PlayStation|Linux|PC|Macintosh,Adventure|Visual Novel,2014-09-02,8.9,8.7
a1526,b1510,Danganronpa Another Episode: Ultra Despair Girls,Spike Chunsoft,Spike Chunsoft|NIS America,PlayStation|PC,Survival|Action|Survival Horror|Adventure,2015-09-01,7.9,7.3
a1527,b1512,Danganronpa V3: Killing Harmony,Spike Chunsoft,Spike Chunsoft|NIS America,PlayStation|PC,Adventure|Visual Novel,2017-09-26,8.1,8.6
a153,b217,Age of Empires: Mythologies,Griptonite Games,THQ,Nintendo|PC,Turn-based strategy|Strategy,2008-11-24,8.0,7.2
a1530,b1513,Dangerous Golf,Three Fields Entertainment,Three Fields Entertainment,PlayStation|PC|Xbox,Arcade|Sports|Golf,2016-06-03,3.7,5.5
a1532,b1516,Dante's Inferno,Artificial Mind and Movement|Visceral Games,Electronic Arts,PlayStation|Xbox,Third-person hack and slash|action-adventure|Beat-'Em-Up|Action|3D,2010-02-09,7.8,7.4
a154,b218,Age of Empires Online,Gas Powered Games|Robot Entertainment,Microsoft Game Studios,PC,Real-Time|Strategy,2011-08-16,6.5,6.0
a1542,b1523,Dark Cloud 2,Level-5|Level 5,Sony Computer Entertainment|SCEE|SCEA|SCEI,PlayStation,Real-Time|Action|Third-Person|Role-Playing,2003-02-17,8.9,8.6
a1543,b1522,Dark Cloud,Level-5|Level 5,Sony Computer Entertainment|SCEE|SCEA|SCEI,PlayStation,Real-Time|Action|Third-Person|Role-Playing,2001-05-28,8.2,8.0
a1547,b1527,Dark Fall: The Journal,XXv Productions|XXV Productions,Nordic Games Publishing|The Adventure Company|XXv Productions|DreamCatcher Interactive,PC,First-Person|Adventure|3D,2003-07-25,7.0,6.1
a1549,b1530,Dark Messiah of Might and Magic,Floodgate Entertainment|Arkane Studios|Ubisoft Annecy|Kuju Entertainment,Global Software Publishing (GSP)|Inc.|Ubisoft|Encore Software,PC|Xbox,Role-Playing|First-Person|Action|Shooter|3D,2006-10-24,7.9,7.6
a155,b219,Age of Empires: The Age of Kings,Backbone Entertainment,Majesco|Majesco Games,Nintendo|PC,Turn-Based|Strategy,2006-02-14,8.2,6.3
a1555,b1532,Dark Savior,Climax Entertainment,Climax Entertainment|Sega,Sega,Role-Playing|Adventure|Platform|Fighting|Action|Puzzle,1996-11-30,7.8,7.3
a1556,b1534,Dark Sector,Noviy Disk (PC)|Digital Extremes,D3 Publisher|E-Frontier|Aspyr Media (NA)|D3Publisher|Noviy Disk (Russia)|Aspyr|TGC|ND Games,PlayStation|PC|Xbox,Action|Third-Person|Shooter|3D,2008-03-25,7.6,6.6
a1558,b1538,Dark Souls II,From Software|Namco Bandai Games,Bandai Namco Games|From Software|Namco Bandai Games,PlayStation|PC|Xbox,Third-Person|Role-Playing|Adventure|Real-Time|Open World|Action,2014-03-11,8.0,8.6
a1559,b1539,Dark Souls III,Bandai Namco Games|From Software,Bandai Namco Games|From Software|Bandai Namco Entertainment,PlayStation|PC|Xbox,Action|Role-Playing,2016-04-12,8.5,9.1
a156,b208,Age of Empires,In-Fusio|Microsoft Game Studios|Ensemble Studios,In-Fusio|Microsoft Game Studios|MacSoft,Mobile|PC|Macintosh,Real-Time|Real-time strategy|Strategy,1997-09-30,7.9,7.6
a1560,b1536,Dark Souls,From Software|FromSoftware,Bandai Namco Games|From Software|Namco Bandai Games|FromSoftware,Nintendo|PlayStation|PC|Xbox,Action|Role-Playing,2011-10-04,8.4,9.4
a1563,b1550,Dark Void Zero,Other Ocean Interactive,Capcom,Nintendo|PC|Mobile,Action/Platform|Action|Platformer|2D,2010-01-18,7.5,5.3
a1564,b1549,Dark Void,Airtight Games,Capcom,PlayStation|PC|Xbox,Action|Third-Person|Flight Combat|Shooter,2010-01-19,6.4,5.8
a1567,b1551,Darkest Dungeon,Red Hook Studios|Merge Games,Red Hook Studios|Kadokawa Shoten|Merge Games,PlayStation|Nintendo|Linux|Macintosh|PC|Xbox|Mobile,Role-Playing|Strategy,2015-02-03,7.7,8.2
a1568,b1553,Darkest of Days,8Monkey Labs|8monkey Labs,Virtual Programming|Valcon Games|Inc.|The Games Company|Phantom EFX|Valcon Games (360),PC|Xbox|Macintosh,First-person Shooter|First-Person|Action|Shooter|3D,2009-09-07,6.0,5.4
