Title,Developer,Publisher,Platform,Genre,ReleaseDate,Rating
SpongeBob SquarePants: Battle for Bikini Bottom,Heavy Iron Studios|AWE Games|Vicarious Visions,THQ,Game Boy Advance|Nintendo GameCube|PC|PlayStation 2|Xbox,Platform|Action|Adventure,10 November 2003,7.4
SpongeBob SquarePants: Creature from the Krusty Krab,Blitz Games|WayForward Technologies|Nick Games,THQ,Nintendo GameCube|PlayStation 2,Adventure|Platform,16 October 2006,5.6
SpongeBob SquarePants: Employee of the Month,AWE Games,THQ,PC,Point and Click|Adventure,01 October 2002,5.7
SpongeBob SquarePants: Lights Camera Pants!,AWE Games|THQ Studio Australia|WayForward Technologies,THQ,Game Boy Advance|Nintendo GameCube|PlayStation 2,Party,21 October 2005,7.5
SpongeBob SquarePants: Revenge of the Flying Dutchman,Vicarious Visions|Human Soft|BigSky Interactive|Inc.,THQ,Game Boy Advance|Nintendo GameCube|PlayStation 2,Platform,10 September 2002,6.6
SpongeBob SquarePants: SuperSponge,Climax Group,THQ,Game Boy Advance|PlayStation,Platform,05 November 2001,5.6
Spooky's House of Jump Scares,Lag Studios,Lag Studios,PC,Action|Adventure,24 April 2015,6.9
Spore,Maxis,Electronic Arts,PC,Simulation,07 September 2008,6.9
Spore: Creepy & Cute Parts Pack,Maxis,Electronic Arts,PC,,19 December 2008,7.0
Spore: Galactic Adventures,Maxis,Electronic Arts,PC,Real-Time|Strategy,23 June 2009,7.4
Sports Champions,San Diego Studio|Zindagi Games,Sony Computer Entertainment,PlayStation 3,Sports,07 September 2010,6.4
Sportsfriends,Die Gute Fabrik,Die Gute Fabrik,PC|PlayStation 3|PlayStation 4,Sports,06 May 2014,6.0
Sproggiwood,Freehold Games,Freehold Games,PC,Roguelike|Strategy,24 October 2014,6.7
Spy Chameleon - RGB Agent,Unfinished Pixel,,PC|PlayStation 4|PlayStation Vita|Wii U|Xbox One,Puzzle|Stealth,11 June 2014,6.2
"Spy Fox 2: ""Some Assembly Required""",Humongous Entertainment,Atari,Mac|PC,Adventure,1999,7.8
"Spy Fox 3: ""Operation Ozone""",Humongous Entertainment,Infogrames,Mac|PC,Adventure,30 March 2001,6.8
Spy Fox in Dry Cereal,Humongous Entertainment,Atari|Majesco,Mac|PC,Point-and-Click|Adventure,1997,6.8
Spyro 2: Ripto's Rage!,Insomniac Games,Sony Computer Entertainment,PlayStation|PlayStation 2|PlayStation 3|PlayStation Vita,Platform,31 October 1999,8.6
Spyro 2: Season of Flame,Digital Eclipse,Universal Interactive Studios,Game Boy Advance,Platform,25 September 2002,6.8
Spyro: A Hero's Tail,Eurocom,Vivendi Universal Games|Sierra Entertainment,Nintendo GameCube|PlayStation 2,Platform,03 November 2004,6.7
Spyro: Attack of the Rhynocs,Digital Eclipse,Universal Interactive Studios,Game Boy Advance,Platform,27 October 2003,7.1
Spyro: Enter the Dragonfly,Check Six Games|Equinoxe,Universal Interactive Studios,Nintendo GameCube|PlayStation|PlayStation 2,Third-Person|Adventure|Platform,03 November 2002,5.6
Spyro Orange: The Cortex Conspiracy,Vicarious Visions,Vivendi Universal Games,Game Boy Advance,Platform,03 June 2004,4.8
Spyro: Season of Ice,Digital Eclipse,Universal Interactive Studios,Game Boy Advance,Platform,29 October 2001,5.9
Spyro: Year of the Dragon,Insomniac Games,SCEA,PlayStation|PlayStation 2|PlayStation 3|PlayStation Vita,Platform,23 October 2000,8.4
Spyro the Dragon,Insomniac Games,Universal Interactive Studios,PlayStation|PlayStation 2|PlayStation 3|PlayStation Vita|PSP,Platform,10 September 1998,7.9
SquareCells,Matthew Brown,Matthew Brown,Linux|PC,Puzzle,07 December 2015,7.3
Squishy the Suicidal Pig,Tomi Maarela|Elias Viglione,Panic Art Studio,PC,Third-Person|Scrolling|Adventure|Platform|Puzzle,23 October 2014,4.5
Stacking,Double Fine Productions,THQ,Linux|Mac|PC|PlayStation 3|Xbox 360,Adventure|puzzle,08 February 2011,7.7
Stacking: The Lost Hobo King DLC,Double Fine Productions,THQ,Mac|PC|PlayStation 3|Xbox 360,Adventure|puzzle,06 April 2011,7.2
StarCraft,Blizzard Entertainment|Mass Media Interactive Entertainment (N64),NA: Blizzard Entertainment|PAL: Sierra Entertainment,Mac|PC,Real-time strategy,31 March 1998,8.9
StarCraft 64,Blizzard Entertainment,Nintendo,Nintendo 64,Real-Time|Strategy,13 June 2000,7.2
StarCraft: Brood War,Saffire|Blizzard Entertainment,NA: Blizzard Entertainment|PAL: Sierra Entertainment,Mac|PC,Real-time strategy,30 November 1998,9.0
StarCraft II: Heart of the Swarm,Blizzard Entertainment,Blizzard Entertainment,Mac|PC,Top-Down|Real-Time|Strategy,12 March 2013,8.7
StarCraft II: Legacy of the Void,Blizzard Entertainment,Blizzard Entertainment,Mac|PC,Real-Time|Strategy,2015,8.4
StarCraft II: Nova Covert Ops,Blizzard Entertainment,Blizzard Entertainment,PC,Real-Time|Strategy,01 December 2016,7.4
StarCraft II: Wings of Liberty,Blizzard Entertainment,Blizzard Entertainment,Mac|PC,Real-time strategy,27 July 2010,8.7
StarTropics,Nintendo IRD,Nintendo,NES|Wii|Wii U,Action|Adventure,01 December 1990,8.0
Star Control II: The Ur-Quan Masters,Toys for Bob,Accolade,PC,Adventure,November 1992,9.6
Star Fox,Nintendo|Argonaut Software,Nintendo,Super Nintendo,,01 March 1993,7.6
Star Fox 2,Nintendo|Argonaut Software,Nintendo,Super Nintendo,First-Person|Third-Person|On-Rails|Multidirectional|Real-Time|Action|Flight Combat|Shooter|Simulation,29 September 2017,6.9
Star Fox 64,Nintendo EAD,Nintendo,Nintendo 64|PC|Wii|Wii U,Flight Combat,30 June 1997,8.4
Star Fox 64 3D,Nintendo EAD|Q-Games,Nintendo,Nintendo 2DS|Nintendo 3DS,On-Rails|Shooter,09 September 2011,7.4
Star Fox Adventures,Rare,Rare|Nintendo,Nintendo GameCube,Action|Adventure,23 September 2002,7.4
Star Fox: Assault,Namco,Nintendo,Nintendo GameCube,Third-Person|Action|Flight Combat,14 February 2005,7.2
Star Fox Command,Q-Games|Nintendo EAD,Nintendo,Nintendo DS|Wii U,Scrolling Shooter,28 August 2006,6.2
Star Fox Guard,Nintendo|Platinum Games,Nintendo,Wii U,First-Person|Top-Down|Tower Defense,22 April 2016,7.5
Star Fox Zero,Nintendo EAD Group No. 5|Platinum Games,Nintendo,Wii U,First-Person|Third-Person|On-Rails|Scrolling|Action|Flight Combat|Shooter,22 April 2016,6.8
Star Ocean (1996),tri-Ace,Enix,Super Nintendo,Action|role-playing,,7.6
Star Ocean: First Departure,TOSE,Square Enix,Emulated|PSP,Action RPG,21 October 2008,7.4
Star Ocean: Integrity and Faithlessness,tri-Ace,Square Enix,PlayStation 4,Action|Role-Playing,28 June 2016,6.3
Star Ocean: Second Evolution,TOSE,Square Enix,PlayStation|PSP,Action|role-playing,19 January 2009,8.4
Star Ocean: The Last Hope,tri-Ace,Square Enix,PlayStation 3|PlayStation 4|Xbox 360,Role-Playing,23 February 2009,7.6
Star Ocean: The Second Story,tri-Ace,JP: Enix|NA/EU: Sony Computer Entertainment,PlayStation,Action|role-playing,31 May 1999,8.5
Star Ocean: Till the End of Time,tri-Ace|tri-Crescendo (sound work),Enix|Square Enix (Director's Cut)|Ubisoft (Europe),PlayStation 2|PlayStation 3|PlayStation 4,Role-playing game,31 August 2004,8.0
Star Trek (2013),Digital Extremes,Namco Bandai Games|Paramount Pictures|Bad Robot Interactive,PC|PlayStation 3|Xbox 360,Third-Person|Action|Adventure|Shooter,23 April 2013,5.3
Star Trek: 25th Anniversary (PC),Interplay,Interplay,PC,Adventure,1992,6.4
Star Trek: Elite Force II,Ritual Entertainment,Activision,PC,First-person shooter,24 June 2003,7.7
Star Trek Online,Cryptic Studios,Perfect World Entertainment,PC,,02 February 2010,6.0
Star Trek: Voyager - Elite Force,Raven Software|Aspyr Media (Mac OS version)|Pipe Dream Interactive (PS2 version),Activision|Majesco Entertainment (PS2 version),PC,First-person shooter,15 September 2000,7.3
Star Wars (1991),LucasArts,JVC,Game Boy|NES,Action,November 1991,6.0
Star Wars: Battlefront,Pandemic Studios,LucasArts,PC|PlayStation 2|Xbox,First-Person|Third-Person|Shooter,20 September 2004,7.7
Star Wars: Battlefront (2015),EA Digital Illusions CE,Electronic Arts,PC|PlayStation 4|Xbox One,First-Person|Third-Person|Shooter,17 November 2015,6.8
Star Wars Battlefront: Elite Squadron (DS),N-Space,LucasArts,Nintendo DS,Third-person shooter,03 November 2009,4.6
Star Wars Battlefront: Elite Squadron (PSP),Rebellion Developments,LucasArts,PSP,Third-person shooter,03 November 2009,7.1
Star Wars: Battlefront II,Pandemic Studios,LucasArts,PC|PlayStation 2|PSP|Xbox|Xbox 360,Action|Shooter,01 November 2005,8.3
Star Wars: Battlefront II (2017),EA DICE,Electronic Arts,PC|PlayStation 4|Xbox One,First-Person|Shooter,17 November 2017,6.8
Star Wars Battlefront: Renegade Squadron,Rebellion Developments,LucasArts,PSP,Third-Person Shooter,09 October 2007,6.3
Star Wars: Bounty Hunter,LucasArts,LucasArts,Nintendo GameCube|PlayStation 2|PlayStation 4,Action,19 November 2002,6.8
Star Wars: Dark Forces,LucasArts,LucasArts,Mac|PC|PlayStation,First-person shooter,15 February 1995,7.7
Star Wars: Empire At War - Gold Pack,Petroglyph,LucasArts|Lucasfilm|Disney Interactive,PC,Real-Time|Strategy,25 May 2010,7.4
Star Wars: Empire at War,Petroglyph Games,LucasArts,PC,Real-Time|Strategy,16 February 2006,7.8
Star Wars: Empire at War: Forces of Corruption,Petroglyph,LucasArts,PC,Real-Time|Strategy,24 October 2006,8.2
Star Wars Episode III: Revenge of the Sith,The Collective|Inc.|Ubisoft Montreal,LucasArts|Ubisoft SA,Game Boy Advance|Nintendo DS|PlayStation 2|Xbox,Action,05 May 2005,6.7
Star Wars: Episode I: Battle for Naboo,Factor 5|LucasArts,LucasArts,Nintendo 64|PC,Action|Shooter,18 December 2000,4.8
Star Wars Episode I: Jedi Power Battles,LucasArts,LucasArts,Dreamcast|PlayStation,Action,31 March 2000,7.0
Star Wars Episode I: Racer,LucasArts,LucasArts|Nintendo,Dreamcast|Game Boy Color|Nintendo 64|PC,,May 1999,7.3
Star Wars Episode I: The Phantom Menace,Big Ape Productions,LucasArts,PC|PlayStation,Action|Adventure,30 April 1999,6.5
Star Wars: Galactic Battlegrounds,LucasArts|Ensemble Studios,LucasArts,PC,RTS,13 November 2001,7.7
Star Wars: Galactic Battlegrounds Saga,Ensemble Studios,Disney Interactive|Lucasfilm|LucasArts,PC,Strategy,14 May 2002,8.5
Star Wars: Galactic Battlegrounds - Clone Campaigns,LucasArts|Ensemble Studios,LucasArts,PC,,14 May 2002,7.0
Star Wars Galaxies: An Empire Divided,Sony Online Entertainment,LucasArts,PC,Massively Multiplayer|Role-Playing,26 June 2003,8.0
Star Wars Jedi Knight: Dark Forces II,LucasArts,LucasArts,PC,First-person shooter,09 October 1997,8.4
Star Wars Jedi Knight II: Jedi Outcast,Raven Software|Vicarious Visions,LucasArts|Activision|Aspyr Media|CyberFront,Nintendo GameCube|PC|Xbox,Action,26 March 2002,8.3
Star Wars Jedi Knight: Jedi Academy,Raven Software|Vicarious Visions (Xbox),LucasArts|Activision,Linux|PC|Xbox,First-person shooter|Third-person shooter,17 September 2003,7.9
Star Wars Jedi Knight: Mysteries of the Sith,LucasArts,LucasArts,PC,First-Person|Shooter,31 January 1998,7.6
Star Wars: Jedi Starfighter,LucasArts,LucasArts,PlayStation 2|PlayStation 4|Xbox,Action|Space simulation,10 March 2002,6.8
Star Wars: Knights of the Old Republic,BioWare,LucasArts,Android|iOS|Mac|PC|Xbox|Xbox 360|Xbox One,Role-Playing,15 July 2003,8.9
Star Wars: Knights of the Old Republic II - The Sith Lords,Obsidian Entertainment,LucasArts,Linux|Mac|PC|Xbox|Xbox 360,Role-Playing,06 December 2004,8.6
Star Wars: Lethal Alliance,Ubisoft Montreal,Ubisoft,Nintendo DS|PSP,Action|Adventure,07 December 2006,6.3
Star Wars: Masters of Teras Kasi,LucasArts,LucasArts,PlayStation,Fighting,31 October 1997,5.8
Star Wars: Obi-Wan,LucasArts,LucasArts,Xbox,Action-adventure,21 December 2001,6.6
Star Wars Racer Revenge,Rainbow Studios,LucasArts,PlayStation 2|PlayStation 4,Racing,12 February 2002,6.5
Star Wars: Rebel Assault,LucasArts,LucasArts,Mac|PC,Action (Interactive movie),November 1993,6.6
Star Wars: Rebel Assault II: The Hidden Empire,LucasArts,LucasArts,Mac|PC|PlayStation,Action (Rail shooter),November 1995,6.1
Star Wars: Rebellion,Coolhand Interactive,LucasArts,PC,Real-Time|Strategy,28 February 1998,8.4
Star Wars: Republic Commando,LucasArts,LucasArts|Activision,PC|Xbox,,01 March 2005,7.7
Star Wars: Rogue Squadron,Factor 5|LucasArts,LucasArts,Nintendo 64|PC,Action|Shooter,03 December 1998,8.0
Star Wars Rogue Squadron III: Rebel Strike,Factor 5,LucasArts,Nintendo GameCube,Action,15 October 2003,7.5
Star Wars Rogue Squadron II: Rogue Leader,Factor 5|LucasArts,NA: LucasArts|EU: Activision,Nintendo GameCube|Wii,Action|Shooter,09 November 2001,7.9
Star Wars: Shadows of the Empire,Nintendo (N64)|LucasArts (PC),LucasArts,Nintendo 64|PC,Action,03 December 1996,7.0
Star Wars: Starfighter,LucasArts,LucasArts,PC|PlayStation 2|Xbox,Action|Flight Combat|Simulation,20 February 2001,5.7
Star Wars: TIE Fighter,Totally Games,LucasArts,PC,Space simulation,July 1994,9.3
Star Wars: TIE Fighter - Special Edition,Totally Games,LucasArts|Lucasfilm|Disney Interactive,Mac|PC,Action|Flight Combat,July 1994,8.7
Star Wars: The Clone Wars,Pandemic Studios,LucasArts,Nintendo GameCube|PlayStation 2|Xbox,Action,28 October 2002,6.6
Star Wars: The Clone Wars - Lightsaber Duels,Krome Studios,LucasArts,Wii,Adventure,11 November 2008,5.3
Star Wars: The Clone Wars - Republic Heroes,Krome Studios|LucasArts Singapore,LucasArts,Nintendo DS|PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,,06 October 2009,5.5
Star Wars: The Force Unleashed,LucasArts,LucasArts,Mac|Nintendo DS|PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360|Xbox One,Action,16 September 2008,7.0
Star Wars: The Force Unleashed II,LucasArts,LucasArts,Nintendo DS|PC|PlayStation 3|Wii|Xbox 360|Xbox One,Action,26 October 2010,6.5
Star Wars: The Force Unleashed - Hoth DLC,LucasArts,LucasArts,PC|PlayStation 3|Xbox 360,Action,23 February 2010,7.0
Star Wars: The Force Unleashed - Jedi Temple DLC,LucasArts,LucasArts,PC|PlayStation 3|Xbox 360,Action,04 December 2008,6.5
Star Wars: The Force Unleashed - Tatooine DLC,LucasArts,LucasArts,PC|PlayStation 3|Xbox 360,Action,27 August 2009,6.8
Star Wars: The Force Unleashed - Ultimate Sith Edition,LucasArts,LucasArts,PC|PlayStation 3|Xbox 360,Third-Person|Action|Adventure,15 December 2009,6.6
Star Wars: The Old Republic,BioWare,Electronic Arts,PC,Massively Multiplayer|Role-Playing,20 December 2011,7.7
Star Wars Trilogy Arcade,Sega-AM5,LucasArts|Sega,Arcade,Rail shooter,1998,8.3
Star Wars: X-Wing,Totally Games,LucasArts,PC,Space Simulation,February 1993,8.7
Star Wars: X-Wing Alliance,Totally Games,LucasArts,PC,Space simulation,28 February 1999,7.9
Star Wars: X-Wing - Special Edition,Lucasfim,LucasArts|Lucasfim|Disney Interactive,Mac|PC,Action|Compilation,1994,8.5
Star Wars: X-Wing vs. TIE Fighter,Totally Games,LucasArts,PC,Space simulation,30 April 1997,8.5
Starbound,Chucklefish Games,Chucklefish Games,Mac|PC,Adventure|Platform|Role-Playing|Sandbox,04 December 2013,7.6
Stardew Valley,ConcernedApe,Chucklefish,Mac|Nintendo Switch|PC|PlayStation 4|Xbox One,Role-Playing|Simulation,26 February 2016,9.0
Starhawk (2012),LightBox Interactive|SCE Santa Monica Studio,Sony Computer Entertainment,PlayStation 3,Third-Person Shooter,08 May 2012,6.7
Starlite: Astronaut Rescue,Project Whitecard Studios,Project Whitecard Studios,PC,Simulation,27 January 2014,3.0
Starpoint Gemini 2,Little Green Man Games,Iceberg Interactive,PC,Third-Person|Real-Time|Action|Open World|Role-Playing|Sandbox|Simulation,17 March 2014,6.5
Starseed Pilgrim,Droqen,Droqen's Games,PC,Adventure|Platform,16 April 2013,4.4
Startopia,Mucky Foot Productions,Eidos Interactive,PC,Simulation,2001,8.2
Stasis,THE BROTHERHOOD,THE BROTHERHOOD|Daedalic Entertainment,Mac|PC,Point-and-Click|Adventure|Survival Horror,31 August 2015,6.8
State of Decay,Undead Labs,Microsoft Studios,PC|Xbox 360|Xbox One,Third-Person|Survival Horror,05 June 2013,7.7
State of Decay: Lifeline,Undead Labs,Microsoft Studios,PC|Xbox 360,Third-Person|Survival Horror,30 May 2014,6.3
State of Decay: Year-One,Undead Labs,Microsoft Studios,PC|Xbox One,Action|Survival,27 April 2015,7.8
State of Emergency,VIS Entertainment,Rockstar Games,PlayStation 2,Beat 'em Up,12 February 2002,5.1
Statik,,Tarsier Studios,PlayStation 4|PlayStation VR,Virtual Reality|Puzzle,24 April 2017,9.7
Stay Dead Evolution,Brucefilm,Plug In Digital,PC,Fighting|Music/Rhythm,04 February 2015,4.5
Stealth Bastard Deluxe,Curve Studios,Curve Studios,Android|PC|PlayStation 3|PlayStation 4|PlayStation Vita,Action|Platform,28 November 2012,7.3
Stealth Inc 2: A Game of Clones,Curve Studios,Curve Digital,PC|PlayStation 4|PlayStation Vita|Wii U|Xbox One,Third-Person|Adventure|Stealth,30 October 2014,7.5
SteamWorld Dig,Image &amp; Form,Image &amp; Form,Linux|Mac|Nintendo 2DS|Nintendo 3DS|Nintendo Switch|PC|PlayStation 3|PlayStation 4|PlayStation Vita|Wii U|Xbox One,Platform,08 August 2013,7.6
SteamWorld Dig 2,Image &amp; Form,Image &amp; Form,Linux|Nintendo Switch|PC|PlayStation 4|PlayStation Vita,Third-Person|Multidirectional|Action|Platform|Roguelike,21 September 2017,8.4
SteamWorld Heist,Image &amp; Form International,Image &amp; Form International,iOS|Nintendo 3DS|Nintendo Switch|PC|PlayStation 4|PlayStation Vita|Wii U,Action|Adventure,10 December 2015,8.3
Steambot Chronicles,Irem Software Engineering,JP: Irem|NA: Atlus|PAL: 505 Games,PlayStation 2,Action-adventure|sandbox,23 June 2006,8.2
Steel Diver,Nintendo EAD|Vitei,Nintendo,Nintendo 3DS,Simulation,27 March 2011,5.6
Steel Storm: Burning Retribution,Kot-in-Action Creative Artel,,Linux|PC,Arcade Shooter,09 September 2010,6.0
Steep,,Ubisoft,PC|PlayStation 4|Xbox One,Sports,02 December 2016,6.0
Steins;Gate,5pb.|Nitroplus,5pb.|Kadokawa Shoten|Nitroplus|JAST-USA,iOS|PC|PlayStation 3|PlayStation Vita,Adventure|Visual Novel,31 March 2014,9.0
Steins;Gate 0,5pb.|Nitroplus,5pb.|PQube,PC|PlayStation 4|PlayStation Vita,Visual Novel,29 November 2016,8.6
Stella Deus: The Gate of Eternity,Pinegrow,Atlus|505 Games,PlayStation 2,Tactical role-playing,26 April 2005,6.6
Stella Glow,Imageepoch,Atlus,Nintendo 3DS,Role-Playing|Strategy,17 November 2015,8.1
Stellaris,Paradox Interactive,,PC,Top-Down|Real-Time|Strategy|Tactical,09 May 2016,8.2
Stephen's Sausage Roll,Increpare Games,Increpare Games,PC,Puzzle,18 April 2016,8.5
Stick RPG 2,,,PC,Role-Playing,,7.0
Stick it to The Man!,Zoink!,Ripstone,PC|PlayStation 3|PlayStation 4|PlayStation Vita|Wii U|Xbox One,Action|Adventure,13 December 2013,7.4
Stikbold! A Dodgeball Adventure,Game Swing,Curve Digital,PC|PlayStation 4|Xbox One,Action|Sports,01 April 2016,6.6
Stonekeep,Interplay Entertainment,Interplay Entertainment,PC,Role-playing,1995,7.3
Stories: The Path Of Destinies,Spearhead Games,Spearhead Games,PC|PlayStation 4,Action|Role-Playing,12 April 2016,7.3
Stories Untold,No Code,Devolver Digital,PC,Adventure,27 February 2017,7.8
Storm in a Teacup,Cobra Mobile,Chillingo,PC,http://www.cobramobile.com/,19 January 2012,5.6
Storm of Spears,Warfare Studios,Warfare Studios,PC,Role-Playing,17 June 2016,6.0
Story of Seasons,Marvelous,Marvelous|XSEED Games,Nintendo 3DS,Simulation,10 February 2015,8.0
Stranded,Unreal Software,,PC,Action|Adventure,2003,5.0
Stranded (2014),Peter Moorhead,Curve Digital,PC,Point-and-Click|Adventure,20 May 2014,4.5
Stranded In Time,DQ Team|Hidden Hallow Studio,DQ Team,PC,Adventure,17 July 2015,5.0
Stranger Things: The Game,BonusXP,,Android|iOS,Action|Adventure,04 October 2017,8.7
Stranglehold,Midway Chicago|Tiger Hill Entertainment,Midway Games|Success (Japan/Asia),PC|PlayStation 3|Xbox 360,Third-person shooter|Action,07 September 2007,6.8
Strata,Graveck,,Android|PC,Puzzle,July 2013,7.0
Strawberry Vinegar,Ebi-hime,Sekai Project,PC,Visual Novel,05 January 2016,6.3
Stray Cat Crossing,Jurlo|JetPackGone,Fridge,PC,Adventure|Survival Horror,28 August 2015,6.8
StreetPass Mii Plaza,Nintendo,Nintendo,Nintendo 3DS,Role-Playing,27 March 2011,7.7
Street Fighter,Capcom,Capcom,Arcade|NES|PC|PlayStation 2|PSP|TurboGrafx-CD,Fighting,August 1987,4.9
Street Fighter Alpha 2,Capcom,Capcom,Arcade|PC|PlayStation|PlayStation 2|Sega Saturn|Super Nintendo,Fighting,06 March 1996,8.2
Street Fighter Alpha 3,Capcom,Capcom,Arcade|Dreamcast|Game Boy Advance|PlayStation|PlayStation 2,Fighting,29 June 1998,8.5
Street Fighter Alpha 3 MAX,Capcom,Capcom,PlayStation Vita|PSP,Fighting,07 February 2006,7.9
Street Fighter Alpha: Warriors' Dreams,Capcom,Capcom,Arcade|Game Boy Color|PC|PlayStation|PlayStation 2|Sega Saturn,Fighting,27 June 1995,7.3
Street Fighter EX2 Plus,Arika,Capcom,PlayStation,Fighting,26 May 1998,8.0
Street Fighter EX3,Arika,Capcom,PlayStation 2,Fighting,24 October 2000,6.7
Street Fighter EX Plus Alpha,Arika,Capcom,PlayStation,Fighting,30 September 1997,7.2
Street Fighter II,Capcom,Capcom,Amiga|Arcade|Game Boy|PC|Sega Mega Drive/Genesis|Super Nintendo|Wii,Fighting,March 1991,7.9
Street Fighter III: New Generation,Capcom,Capcom,Arcade|Dreamcast,Fighting,04 February 1997,8.0
Street Fighter III: Third Strike - Fight for the Future,Capcom|Iron Galaxy Studios (Online Edition),Capcom,Arcade|Dreamcast|PlayStation 2|PlayStation 3|Xbox|Xbox 360,Fighting,04 October 2000,8.8
Street Fighter II: Champion Edition,Capcom,Capcom,Arcade|PlayStation 2|Sega Mega Drive/Genesis|Super Nintendo,Fighting,April 1992,8.3
Street Fighter II': Special Champion Edition,Capcom,Capcom,Sega Mega Drive/Genesis,Fighting,,7.8
