,ID,Title,Developer,Publisher,Platform,Genre,ReleaseDate,Rating,CleanRDate
1146,b1147,Castlevania: Symphony of the Night,KCE Tokyo,Konami,Emulated|PC|PlayStation|PlayStation 2|PlayStation 3|PlayStation Vita|PSP|Sega Saturn|Xbox 360,Action|Adventure|Role-Playing,02 October 1997,9.2,1997-10-02
1147,b1148,Castlevania: The Adventure,Konami,Konami,Emulated|Game Boy|Nintendo 3DS,Platforming,December 1989,5.6,1989-12-01
1148,b1149,Castlevania: The Adventure ReBirth,M2,,Wii,Platforming,28 December 2009,7.8,2009-12-28
1149,b1150,Castlevania: The Dracula X Chronicles,Konami,Konami,Emulated|PlayStation Vita|PSP,Platforming,23 October 2007,7.6,2007-10-23
1150,b1151,Cat Quest,The Gentlebros,PQube Limited,iOS|Nintendo Switch|PC|PlayStation 4,Top-Down|Real-Time|Role-Playing,08 August 2017,8.1,2017-08-08
1151,b1152,Catherine,Atlus|Persona Team,Atlus,PC|PlayStation 3|PlayStation Now|Xbox 360|Xbox One,Adventure|Platform|Puzzle|Survival Horror,26 July 2011,8.3,2011-07-26
1152,b1153,Catlateral Damage,Chris Chung|Fire Hose Games,Chris Chung,PC|PlayStation 4,First-Person|Action|Simulation,27 May 2015,6.2,2015-05-27
1153,b1154,Cave Story+,Nicalis|Studio Pixel,,Linux|Mac|Nintendo 3DS|Nintendo Switch|PC|Wii,Action|Adventure,22 November 2011,8.2,2011-11-22
1154,b1155,Cave Story 3D,Nicalis,NIS America,Nintendo 3DS,Action|Adventure,08 November 2011,8.4,2011-11-08
1155,b1156,Cel Damage,Pseudo Interactive,Electronic Arts,Nintendo GameCube|PlayStation 2|PlayStation 3|PlayStation 4|Xbox|Xbox One,Car Combat,15 November 2001,7.0,2001-11-15
1156,b1157,Celeste (2018),Matt Makes Games,Matt Makes Games,Nintendo Switch|PC|PlayStation 4|Xbox One,Action|Platform,25 January 2018,9.1,2018-01-25
1157,b1158,Celestian Tales: Old North,Ekuator Games,Digital Tribe,PC,Turn-Based|Role-Playing,10 August 2015,6.6,2015-08-10
1158,b1159,Centipede (1980),Atari,Atari,Arcade|Atari 2600,Shooter,1982,7.7,1982-01-01
1159,b1160,Ceville,Realmforge Studios,Kalypso Media,PC,Graphic adventure,27 February 2009,6.4,2009-02-27
1160,b1161,Chains,2DEngine.com,Meridian4,PC,Indie,25 November 2008,6.8,2008-11-25
1161,b1162,Chainsaw Warrior,Auroch Digital,Auroch Digital,PC,Board Game|Strategy,07 October 2013,3.8,2013-10-07
1162,b1163,Chameleon Twist,Japan System Supply,Sunsoft,Nintendo 64,Platformer,30 November 1997,5.1,1997-11-30
1163,b1164,Champions: Return to Arms,Snowblind Studios,Sony Online Entertainment,PlayStation 2,Action|Role-Playing,07 February 2005,7.9,2005-02-07
1164,b1165,Champions of Norrath,Snowblind Studios,Sony Online Entertainment,PlayStation 2,Role-Playing,10 February 2004,8.1,2004-02-10
1165,b1166,Chantelise - A Tale of Two Sisters,EasyGameStation,Carpe Fulgur,PC,Action,29 July 2011,5.9,2011-07-29
1166,b1167,Chaos;Head,5pb.|Nitroplus,Various,PC,Visual Novel,31 December 2008,5.5,2008-12-31
1167,b1168,Chaos Legion,Capcom Production Studio 6,Capcom,PC|PlayStation 2,Action-adventure|Action RPG,05 August 2003,6.6,2003-08-05
1168,b1169,Chaos Rings,Media.Vision,Square Enix,Android|iOS|Mobile|PlayStation Vita,Role-playing,20 April 2010,7.8,2010-04-20
1169,b1170,Chaos Rings II,Media.Vision,Square Enix,Android|iOS,Role-Playing,15 March 2012,8.0,2012-03-15
1170,b1171,Chaos Rings Omega,Media.Vision,Square Enix,Android|iOS,Action|Arcade,19 May 2011,6.8,2011-05-19
1171,b1172,Chaos on Deponia,Daedalic Entertainment,Daedalic Entertainment,Linux|Mac|PC,Adventure,06 November 2012,8.1,2012-11-06
1172,b1173,Chariot,Frima Studio,Frima Studio,PC|PlayStation 3|Xbox One,Action|Adventure|Platform,01 October 2014,6.5,2014-10-01
1173,b1174,Charlie Murder,Ska Studios,,Xbox 360,Fighting|Platform,14 August 2013,7.6,2013-08-14
1174,b1175,Chase: Cold Case Investigations - Distant Memories,Arc System Works,Aksys Games,Nintendo 3DS,Point-and-Click|Adventure|Visual Novel,13 October 2016,6.1,2016-10-13
1175,b1176,Chase H.Q.,Taito,Taito,Game Boy|Sega Mega Drive/Genesis,Racing,1988,4.0,1988-01-01
1176,b1177,Chaser,Cauldron,JoWooD Productions,PC,First-Person|Shooter,22 August 2003,6.5,2003-08-22
1177,b1178,Cherry Tree High Comedy Club,773,Capcom Entertainment,Linux|PC,Adventure,08 November 2012,6.7,2012-11-08
1178,b1179,Cherry Tree High I! My! Girls!,773,Nyu Media,PC,Visual Novel,20 November 2014,6.9,2014-11-20
1179,b1180,Chibi-Robo!,Skip Ltd.|Nintendo,Nintendo,Nintendo GameCube,Adventure|Platform,08 February 2006,8.4,2006-02-08
1180,b1181,Chibi-Robo!: Park Patrol,Skip,Nintendo,Nintendo DS,Action|Adventure,02 October 2007,7.8,2007-10-02
1181,b1182,Chibi-Robo! Zip Lash,,Nintendo,Nintendo 3DS,Scrolling|Action,09 October 2015,6.2,2015-10-09
1182,b1183,Chicken Assassin: Master of Humiliation,Oneshark,Oneshark,PC,Role-Playing,28 June 2016,6.3,2016-06-28
1183,b1184,Chicken Invaders 4: Ultimate Omelette,Betacom,,PC,Shooter,11 January 2011,5.0,2011-01-11
1184,b1185,Chicken Little,,Avalanche Software,Game Boy Advance|Nintendo GameCube|PC|PlayStation 2,Action|Adventure,2005,3.8,2005-01-01
1185,b1186,Chicken Shoot 2,ToonTRAXX Studios,,PC,On-Rails|Shooter,,2.8,
1186,b1187,Child of Eden,Q Entertainment,Ubisoft,PlayStation 3|Xbox 360,Music/Rhythm,14 June 2011,7.3,2011-06-14
1187,b1188,Child of Light,Ubisoft Montreal,Ubisoft,PC|PlayStation 3|PlayStation 4|PlayStation Vita|Wii U|Xbox 360|Xbox One,Platform|Role-Playing,30 April 2014,8.1,2014-04-30
1188,b1189,Children of Mana,Square Enix|Nex Entertainment,JP: Square Enix|NA/PAL: Nintendo,Nintendo DS,Action|Role-Playing,30 October 2006,6.4,2006-10-30
1189,b1190,Children of Zodiarcs,Cardboard Utopia,Cardboard Utopia,PC,Role-Playing|Strategy,2017,6.7,2017-01-01
1190,b1191,Chip,Coatsink,KISS,PC,Puzzle,25 April 2014,6.0,2014-04-25
1191,b1192,Chip 'n Dale Rescue Rangers,Capcom,Capcom,Emulated|NES|PC|PlayStation 4|Xbox One,Platform,June 1990,7.7,1990-06-01
1192,b1193,Chip 'n Dale Rescue Rangers 2,Capcom,Capcom,NES|PC|PlayStation 4|Xbox One,Platform,10 December 1993,7.4,1993-12-10
1193,b1194,Chip's Challenge,Epyx,Various,PC,,1989,5.5,1989-01-01
1194,b1195,Chivalry: Medieval Warfare,Torn Banner Studios,,PC,First-Person|Action,16 October 2012,7.2,2012-10-16
1195,b1196,Chocobo Racing,Square Product Development Division 7,JP: Square Co.|NA: Square Electronic Arts|PAL: Square Co.,PlayStation,Racing,10 August 1999,7.0,1999-08-10
1196,b1197,Chocobo's Dungeon 2,Square,Square,PlayStation,Dungeon crawler,30 November 1999,7.0,1999-11-30
1197,b1198,Choice of Robots,Choice of Games,Choice of Games,Android|PC,,19 December 2014,7.5,2014-12-19
1198,b1199,Choice of the Deathless,Choice of Games,Choice of Games,PC,Role-Playing,20 December 2013,5.3,2013-12-20
1199,b1200,Chompy Chomp Chomp,Utopian World of Sandwiches,,PC,Action|Adventure,24 May 2012,5.4,2012-05-24
1200,b1201,Choplifter HD,inXile Entertainment,inXile Entertainment,PC|PlayStation 3,Shoot 'em up,10 January 2012,6.3,2012-01-10
1201,b1202,Christmas Adventure: Candy Storm,Argali Entertainment,RunServer,PC,Point-and-Click|Hidden Object,01 April 2016,6.5,2016-04-01
1202,b1203,Christmas NiGHTS into Dreams...,Sonic Team,Sega,PC|PlayStation 3|Sega Saturn,Action,,7.5,
1203,b1204,ChromaGun,Pixel Maniacs,Pixel Maniacs,PC,First-Person|Puzzle,16 February 2016,6.0,2016-02-16
1204,b1205,Chroma Squad,Behold Studios,Behold Studios,PC,Role-Playing|Tactical,30 April 2015,7.8,2015-04-30
1205,b1206,Chrome,Techland,Strategy First,PC,First-person shooter,28 October 2003,7.4,2003-10-28
1206,b1207,Chrome: SpecForce,Techland,TopWare Interactive,PC,First-person shooter,02 June 2005,6.7,2005-06-02
1207,b1208,Chromehounds,From Software,Sega,Xbox 360,Mech simulator,11 July 2006,6.3,2006-07-11
1208,b1209,Chronicles of Mystery: The Scorpio Ritual,City Interactive,City Interactive,PC,Adventure,10 November 2008,4.8,2008-11-10
1209,b1210,Chrono Cross,Square Product,Square Electronic Arts,Emulated|PlayStation|PlayStation 2|PlayStation 3|PlayStation Vita,Role-Playing,15 August 2000,8.5,2000-08-15
1210,b1211,Chrono Trigger,Square,Square,Android|Emulated|iOS|Nintendo 3DS|Nintendo DS|PC|PlayStation|PlayStation 2|PlayStation 3|PlayStation Vita|PSP|Super Nintendo|Wii,Role-Playing,22 August 1995,9.4,1995-08-22
1211,b1212,Chronology,Osao games,Osao games,PC,,12 May 2014,6.3,2014-05-12
1212,b1213,ChuChu Rocket!,Sonic Team,Sega,Dreamcast|Game Boy Advance,Puzzle,29 February 2000,5.9,2000-02-29
1213,b1214,Chuck Rock,Core Design,Core Design,Amiga|Sega Mega Drive/Genesis,Platform,1991,5.6,1991-01-01
1214,b1215,Chuck's Challenge 3D,Niffler,Nkidu Games,PC,Top-Down|Real-Time|Puzzle,28 February 2014,8.0,2014-02-28
1215,b1216,Cibele,Star Maid Games,,Mac|PC,Visual Novel,02 November 2015,5.4,2015-11-02
1216,b1217,Cinderella Phenomenon,Dicesuki,Dicesuki,PC,Visual Novel,05 April 2017,9.3,2017-04-05
1217,b1218,Cinders,MoaCube,MoaCube,Mac|PC,Visual Novel,20 June 2012,7.7,2012-06-20
1218,b1219,Circuits,Digital Tentacle,Digital Tentacle,PC,Music/Rhythm|Puzzle,17 April 2014,6.9,2014-04-17
1219,b1220,Circus Charlie,Konami,Konami,NES,Action,1984,6.0,1984-01-01
1220,b1221,Cities: Skylines,Colossal Order,Paradox Interactive,PC,Top-Down|Real-Time|City-Building,10 March 2015,8.3,2015-03-10
1221,b1222,Cities XL 2011,Focus Home Interactive,Focus Home Interactive,PC,Simulation,14 October 2010,7.0,2010-10-14
1222,b1223,Cities XL Platinum,Focus Home Interactive,Focus Home Interactive,PC,City-Building,06 February 2013,5.5,2013-02-06
1223,b1224,Cities in Motion,Colossal Order,Paradox Interactive,PC,Business simulation,23 February 2011,6.5,2011-02-23
1224,b1225,Cities in Motion 2,Colossal Order,Paradox Interactive,PC,Simulation,02 April 2013,5.7,2013-04-02
1225,b1226,Citizens of Earth,Eden Industries,ATLUS,Nintendo 3DS|PC|PlayStation 4|PlayStation Vita|Wii U,Role-Playing,20 January 2015,6.7,2015-01-20
1226,b1227,CivCity: Rome,Firefly Studios|Firaxis,2K Games,PC,City-Building,24 July 2006,6.7,2006-07-24
1227,b1228,Claire: Extended Cut,Hailstorm Games,Hailstorm Games,PC|PlayStation 4|Xbox One,Action|Adventure,07 July 2014,6.4,2014-07-07
1228,b1229,Clannad,Key,Interchannel|Prototype|Visual Art's,PC,Adventure|Visual Novel,,9.3,
1229,b1230,Claw (1997),Takarajimasha,Monolith Productions|Wizard Works,PC,Platform,30 September 1997,7.8,1997-09-30
1230,b1231,ClayFighter,Visual Concepts|Danger Productions,Interplay Entertainment,Sega Mega Drive/Genesis|Super Nintendo,Fighting,1993,6.1,1993-01-01
1231,b1232,ClayFighter 63 1/3,Interplay,Interplay,Nintendo 64,Fighting,21 October 1997,5.5,1997-10-21
1232,b1233,Clicker Heroes,Playsaurus,Playsaurus,PC|PlayStation 4|Xbox One,Point-and-Click|Role-Playing,13 May 2015,5.9,2015-05-13
1233,b1234,Clive Barker's Jericho,MercurySteam,Codemasters,PC|PlayStation 3|Xbox 360,First-Person|Shooter|Survival Horror,23 October 2007,6.4,2007-10-23
1234,b1235,Clive Barker's Undying,DreamWorks Interactive|Westlake Interactive (Mac),Electronic Arts|Aspyr (Mac),PC,First-Person|Shooter|Survival Horror,07 February 2001,7.9,2001-02-07
1235,b1236,Clock Simulator,Kool2Play,Kool2Play,PC,Point-and-Click,20 July 2016,5.3,2016-07-20
1236,b1237,Clock Tower (1995),Human Entertainment,Human Entertainment,Emulated|PlayStation|Super Nintendo,Survival horror|Adventure game|Stealth game,,6.7,
1237,b1238,Clock Tower (1996),Human Entertainment,ASCII Entertainment,PlayStation,Point-and-Click|Adventure|Survival Horror,01 October 1997,6.8,1997-10-01
1238,b1239,Clock Tower 3,Capcom Production Studio 3 Sunsoft,Capcom,PlayStation 2,Survival Horror,18 March 2003,6.0,2003-03-18
1239,b1240,Clock Tower II: The Struggle Within,Human Entertainment,Human Entertainment,PlayStation,Survival Horror,31 October 1999,5.3,1999-10-31
1240,b1241,Clockwork Knight,Sega,Sega,Sega Saturn,Scrolling|Platform,11 May 1995,7.0,1995-05-11
1241,b1242,Clockwork Tales: Of Glass and Ink,Artifex Mundi,Artifex Mundi,Android|Linux|PC|PlayStation 4|Xbox One,Adventure,08 August 2013,6.9,2013-08-08
1242,b1243,Cloning Clyde,NinjaBee,Microsoft,PC|Xbox 360,Side-scroller|Platformer,19 July 2006,5.0,2006-07-19
1243,b1244,Close Your Eyes,Yai Gameworks,Yai Gameworks,PC,,31 August 2015,5.6,2015-08-31
1244,b1245,Closure,Eyebrow Interactive,,PC|PlayStation 3,Puzzle|Platformer,27 March 2012,7.4,2012-03-27
1245,b1246,Cloud Chamber,Investigate North,Investigate North,PC,Massively Multiplayer|Adventure,07 August 2014,6.8,2014-08-07
1246,b1247,Cloudberry Kingdom,Pwnee Studios,Ubisoft,PC|PlayStation 3|Wii U|Xbox 360,Action|Platform,30 July 2013,6.7,2013-07-30
1247,b1248,Cloudbuilt,Coilworks,Rising Star Games,PC,Third-Person|Action|Platform,20 March 2014,7.2,2014-03-20
1248,b1249,Cloudy with a Chance of Meatballs,Ubisoft Shanghai,Ubisoft,PC|PlayStation 3|Xbox 360,Platformer,18 September 2009,5.1,2009-09-18
1249,b1250,Clown House,Gord10|Aslan Game Studio,Aslan Game Studio,PC,Survival Horror,14 July 2015,3.0,2015-07-14
1250,b1251,Club Life,Dharker Studio,Dharker Studio,PC,Point-and-Click|Visual Novel,13 April 2016,4.6,2016-04-13
1251,b1252,Clustertruck,Landfall Games,tinyBuild,PC,First-Person|Platform,27 September 2016,7.9,2016-09-27
1252,b1253,Cobi Treasure,Cobra Mobile,KISS,PC,Puzzle,02 December 2013,3.0,2013-12-02
1253,b1254,Code Name S.T.E.A.M.,Intelligent Systems,Nintendo,Nintendo 3DS,Turn-Based|Action|Strategy,13 March 2015,7.7,2015-03-13
1254,b1255,Code: Realize - Guardian of Rebirth,Aksys,,PlayStation Vita,Adventure|Visual Novel,20 October 2015,7.7,2015-10-20
1255,b1256,Code of Princess,Agatsuma Entertainment|Bones,Atlus,Nintendo 3DS|PC,Action|Role-Playing,09 October 2012,6.7,2012-10-09
1256,b1257,Codename: Gordon,Nuclear Vision,Valve Corporation,PC,Action,17 May 2004,5.3,2004-05-17
1257,b1258,Coffin Dodgers,Milky Tea Studios,Milky Tea Studios,PC|PlayStation 4|Xbox One,Racing,26 February 2015,4.7,2015-02-26
1258,b1259,Cognition: An Erica Reed Thriller,Phoenix Online Studios,Phoenix Online Studios,Mac|PC,Point-and-Click|Adventure,30 October 2012,7.8,2012-10-30
1259,b1260,Cognition Episode 1: The Hangman,Phoenix Online Studios,,PC,Puzzle,30 October 2012,7.3,2012-10-30
1260,b1261,Cognition Episode 2: The Wise Monkey,Phoenix Online Studios,,PC,Point-and-Click|Adventure,30 January 2013,7.8,2013-01-30
1261,b1262,Cognition Episode 3: The Oracle,Phoenix Online Studios,,PC,Adventure,30 June 2013,7.8,2013-06-30
1262,b1263,Cognition Episode 4: The Cain Killer,Phoenix Online Studios,,PC,Adventure,19 September 2013,7.4,2013-09-19
1263,b1264,Cogs,Lazy 8 Studios,,Linux|Mac|PC,Puzzle,14 April 2009,6.6,2009-04-14
1264,b1265,Coil,Edmund McMillen|Florian Himsl,,PC,Interactive Art,,4.6,
1265,b1266,Coin Crypt,Dumb and Fat Games,,PC,Roguelike|Role-Playing,18 November 2013,8.5,2013-11-18
1266,b1267,Cold Fear,Darkworks,Ubisoft,PC|PlayStation 2|Xbox,Third-person Shooter|Survival Horror,17 May 2005,7.0,2005-05-17
1267,b1268,Cold Winter,Swordfish Studios,Vivendi Universal Games,PlayStation 2,First-person Shooter,11 May 2005,7.3,2005-05-11
1268,b1269,Colin McRae: Dirt,Codemasters,Codemasters,PC|PlayStation 3|Xbox 360,Racing,19 June 2007,7.9,2007-06-19
1269,b1270,Colin McRae: Dirt 2,Codemasters|Sumo Digital (Wii/PSP)|Firebrand Games (DS)|Feral Interactive (Mac OS X),Codemasters,PC|PlayStation 3|PSP|Xbox 360,Racing,08 September 2009,8.0,2009-09-08
1270,b1271,Colin McRae Rally (1998),Spellbound Entertainment|Codemasters,Various,PC|PlayStation,Racing,29 September 1998,7.8,1998-09-29
1271,b1272,Colin McRae Rally 2.0,Spellbound Interactive|Codemasters,Ubisoft Entertainment,PC|PlayStation,Sports|Racing,05 December 2000,7.9,2000-12-05
1272,b1273,Colin McRae Rally 2005,Ideaworks Game Studio|Codemasters,Feral Interactive,PC,Racing,15 November 2004,7.4,2004-11-15
1273,b1274,Colin McRae Rally (2014),Codemasters Digital,Codemasters,PC,Racing,31 July 2014,4.8,2014-07-31
1274,b1275,Collisions,2DEngine,2DEngine,PC,Puzzle,28 July 2015,6.3,2015-07-28
1275,b1276,Color Guardians,Fair Play Labs,Niffler,PlayStation 4|PlayStation Vita,Action,12 May 2015,4.9,2015-05-12
1276,b1277,Columns,Sega,Sega,Sega Game Gear|Sega Master System|Sega Mega Drive/Genesis,Puzzle,1990,6.4,1990-01-01
1277,b1278,Coma,,,Browser|PC,Adventure,,6.2,
1278,b1279,Coma:Mortuary,,N A GA Entertainment,PC,Survival Horror,12 May 2014,3.3,2014-05-12
1279,b1280,Combat Wings: Battle of Britain,,City Interactive,PC,Flight Combat,,5.8,
1280,b1281,Comic Jumper: The Adventures of Captain Smiley,Twisted Pixel Games,Twisted Pixel Games|Microsoft Game Studios,Xbox 360,,10 June 2010,6.8,2010-06-10
1281,b1282,Comix Zone,Sega Technical Institute,Sega,PC|PlayStation 3|Sega Mega Drive/Genesis|Xbox 360,Beat 'em up,1995,7.6,1995-01-01
1282,b1283,Command & Conquer,Westwood Studios|Looking Glass Studios (N64),Virgin Interactive|Sega (Saturn)|Nintendo (N64)|Electronic Arts(Since 1998; also freeware release),Mac|Nintendo 64|PC|PlayStation|Sega Saturn,Real-time strategy,31 August 1995,7.7,1995-08-31
1283,b1284,Command & Conquer 3: Kane's Wrath,EA Los Angeles|BreakAway Games,Electronic Arts,PC,Real-Time|Strategy,24 March 2008,7.4,2008-03-24
1284,b1285,Command & Conquer 3: Tiberium Wars,EA Los Angeles|TransGaming,Electronic Arts,PC|Xbox 360,Real-Time|Strategy,28 March 2007,7.4,2007-03-28
1285,b1286,Command & Conquer 4: Tiberian Twilight,EA Los Angeles,Electronic Arts,PC,Real-Time|Strategy|Tactical,16 March 2010,5.5,2010-03-16
1286,b1287,Command & Conquer: Generals,EA Pacific (Windows)|Aspyr Media (Mac OS),EA Games (Windows)|MacSoft (Mac OS),PC,Real-time strategy,10 February 2003,8.1,2003-02-10
1287,b1288,Command & Conquer: Generals - Zero Hour,EA Los Angeles|Aspyr Media (Mac OS),EA Games (Windows)|MacSoft (Mac OS),Mac|PC,Real-time strategy,22 September 2003,8.2,2003-09-22
1288,b1289,Command & Conquer: Red Alert,Westwood Studios,Virgin Interactive|Sony Computer Entertainment (PSN),PC|PlayStation,Real-time strategy,31 October 1996,7.9,1996-10-31
1289,b1290,Command & Conquer: Red Alert 2,Westwood Pacific,EA Games,PC,Real-time strategy,23 October 2000,8.6,2000-10-23
1290,b1291,Command & Conquer: Red Alert 3,EA Los Angeles,Electronic Arts,PC|PlayStation 3|Xbox 360,Real-Time|Strategy,28 October 2008,7.6,2008-10-28
1291,b1292,Command & Conquer: Red Alert 3 - Uprising,EA Los Angeles,Electronic Arts,PC,,12 March 2009,6.9,2009-03-12
1292,b1293,Command & Conquer: Red Alert - Counterstrike,Intelligent Games,West Wood Studios,PC,,03 April 1997,7.0,1997-04-03
1293,b1294,Command & Conquer: Red Alert - Retaliation,Westwood Studios,Virgin Interactive,PC|PlayStation,Turn-based Strategy,28 August 1998,7.8,1998-08-28
1294,b1295,Command & Conquer: Red Alert - The Aftermath,Intelligent Games,West Wood Studios,PC,,30 September 1997,8.4,1997-09-30
1295,b1296,Command & Conquer: Renegade,Westwood Studios,EA Games,PC,Tactical Shooter,26 February 2002,6.3,2002-02-26
1296,b1297,Command & Conquer: The Covert Operations,Westwood Studios,Virgin Interactive,PC,,30 April 1996,7.0,1996-04-30
1297,b1298,Command & Conquer: Tiberian Sun,Westwood Studios,Electronic Arts,PC,Real-time strategy,27 August 1999,7.5,1999-08-27
1298,b1299,Command & Conquer: Tiberian Sun - Firestorm,Westwood,Electronic Arts,PC,Real-time strategy,07 March 2000,7.8,2000-03-07
1299,b1300,Command & Conquer: Yuri's Revenge,Westwood Pacific,EA Games,PC,Real-time strategy,10 October 2001,7.9,2001-10-10
1300,b1301,Commander Keen 1: Marooned on Mars,id Software,Apogee Software,PC,Scrolling|Platform,14 December 1990,6.6,1990-12-14
1301,b1302,Commander Keen 2: The Earth Explodes,id Software,Apogee Software,PC,Scrolling|Platform,,6.6,
1302,b1303,Commander Keen 3.5: Keen Dreams,id Software,Softdisk Publishing,PC,Action,1991,6.3,1991-01-01
1303,b1304,Commander Keen 3: Keen Must Die!,id Software,Apogee Software,PC,Scrolling|Platform,,6.5,
1304,b1305,Commander Keen 4: Secret of the Oracle,id Software,id Software,PC,Action|Platformer,15 December 1991,7.8,1991-12-15
1305,b1306,Commander Keen 5: The Armageddon Machine,id Software,id Software,PC,Action|Platformer,1991,7.7,1991-01-01
1306,b1307,Commander Keen 6: Aliens Ate My Baby Sitter!,id Software,FormGen,PC,Action|Platformer,15 December 1991,7.4,1991-12-15
1307,b1308,Commander Keen Collection (Ep. 1-5),id Software|David A. Palmer Productions,Apogee Software|Softdisk|Activision,PC,Scrolling|Compilation|Platform,1990,7.6,1990-01-01
1308,b1309,Commando,Capcom,Capcom,NES,Action,May 1985,5.7,1985-05-01
1309,b1310,Commandos 2: Men of Courage,Pyro Studios|Zonic Limited (Mac OS X),Eidos Interactive|Feral Interactive (Mac OS X),PC,Real-time tactics,20 September 2001,8.5,2001-09-20
1310,b1311,Commandos 3: Destination Berlin,Pyro Studios|Zonic Limited (Mac OS X),Eidos Interactive|Feral Interactive (Mac OS X),PC,Real-time tactics,14 October 2003,7.1,2003-10-14
1311,b1312,Commandos: Behind Enemy Lines,Pyro Studios,Eidos Interactive,PC,Real-time tactics,31 July 1998,8.1,1998-07-31
1312,b1313,Commandos: Beyond the Call of Duty,Pyro Studios,Eidos Interactive,PC,,07 April 1999,8.1,1999-04-07
1313,b1314,Commandos: Strike Force,Pyro Studios,Eidos Interactive,PC,First-Person|Shooter,04 April 2006,6.6,2006-04-04
1314,b1315,Company of Heroes,Relic Entertainment,THQ,PC,Real-Time|Strategy,12 September 2006,8.2,2006-09-12
